# Yang et al. (2019) source catalog, Version 1.0 
# 04/06/2019
# ------------------------------
#
# GENERAL INFORMATION 
#
# The source catalog used in the Yang et al. (2019) paper:
# "Evident black hole-bulge coevolution in the distant universe"
# Yang, G.; Brandt, W. N.; Alexander, D. M.; Chen, C.-T. J.; Ni, Q.;
# Vito, F.; Zhu, F.-F. (2019, MNRAS, in press).
# arXiv: 1903.00003 [astro-ph.GA]
#
# Sources from CANDELS/GOODS-North are not contained in this
# catalog as the formal paper (Barro et al. in prep.) is not
# published yet. We will update this catalog to include
# GOODS-North data after the publication of Barro et al. (in prep.)
#
# Any queries/feedback about this catalog should be sent
# to both Dr. Guang Yang (gyang206265@gmail.com) and
# This catalog is available at
#  http://www.personal.psu.edu/gxy909/
#
# Below we briefly describe each column. To understand these,
# one should make reference to the Yang et al. (2018) paper
# described above.
#
# If we find any issues with this catalog, we will continue to
# improve it. Thus, before using them in a final scientific work,
# we suggest that you download the latest version available.
# ------------------------------
#
# Column Description
#
# field: 1=GOODS-South, 2=GOODS-North (not released now), 3=EGS, 4=UDS, 5=COSMOS
# CANDELS_ID: the ID in the CANDELS catalog
# ra, dec: J2000 coordinates
# z: redshift from the CANDELS catalog 
# morph_type: 0=bulge-dominated, 1=comparison; 
# log(Mstar): log(stellar mass) in units of M_sun; 
#             the median value of five CANDELS SED-fitting teams
# log(SFR): log(star formation rate) in units of M_sun/yr; 
#             the median value of five CANDELS SED-fitting team
#             or derived from Herschel FIR photometry.
#             Note that the bottom value is set to -10
# SFR_type: 0=SED-fitting, 1=Herschel FIR
# log(Lx): log(intrinsic 2-10 keV X-ray luminosity) in units of erg/s
#          for X-ray non-detected sources, the value is set to -99
# ------------------------------
#
# Catalog Data
#
# field CANDELS_ID ra dec z morph_type log(Mstar) log(SFR) SFR_type log(Lx) 
1  9169 53.18811 -27.827764 1.12 1  10.87  -0.76 0 -99.00
1  9204 53.18987 -27.826710 0.68 1  10.27   1.62 1 -99.00
1  9220 53.08633 -27.825708 1.26 0  10.14   0.37 0 -99.00
1  9242 53.20234 -27.826189 1.12 1  10.56  -0.49 0  42.08
1  9294 53.05423 -27.829494 0.66 1  11.02 -10.00 0 -99.00
1  9296 53.04060 -27.824785 1.10 0   9.99  -2.52 0 -99.00
1  9312 53.06733 -27.828266 0.66 1  10.90   1.43 1  41.92
1  9314 53.04727 -27.825636 1.38 1   9.80   0.33 0 -99.00
1  9324 53.09365 -27.826382 0.73 1  10.77   2.03 1  40.89
1  9325 53.20272 -27.825264 1.44 1   9.99   1.51 0 -99.00
1  9332 53.05760 -27.825234 0.73 1   9.84   1.17 1 -99.00
1  9337 53.09855 -27.827175 0.58 1   9.94   1.10 1  40.47
1  9342 53.05698 -27.826208 0.63 1   9.84   0.49 0 -99.00
1  9403 53.12848 -27.825497 0.96 1  10.00  -1.52 0 -99.00
1  9438 53.16174 -27.824572 0.76 1  10.21  -1.49 0 -99.00
1  9472 53.18613 -27.823399 1.31 0  10.38   1.23 1 -99.00
1  9473 53.15073 -27.825512 0.55 1  10.50   1.35 1  41.13
1  9485 53.10726 -27.826763 0.58 1  10.92   0.52 1  41.65
1  9515 53.06655 -27.828707 0.67 1  10.94  -0.76 0 -99.00
1  9536 53.09703 -27.823910 1.16 0  10.56  -1.22 0 -99.00
1  9560 53.05332 -27.824345 0.73 1  10.94  -0.14 0 -99.00
1  9562 53.03532 -27.822662 1.33 1   9.72   0.10 0 -99.00
1  9603 53.12083 -27.823063 0.74 1  10.21  -1.05 0  41.65
1  9612 53.04039 -27.822683 1.40 1  10.71   1.14 0 -99.00
1  9675 53.16475 -27.824551 0.67 0  10.54  -1.14 0 -99.00
1  9726 53.18627 -27.822996 0.52 1   9.73   0.62 1 -99.00
1  9763 53.18667 -27.822428 1.33 1  10.33   1.65 1 -99.00
1  9769 53.07787 -27.822203 1.04 1  10.60   1.54 1  41.16
1  9855 53.05418 -27.822924 0.65 1  10.75   0.92 1  41.26
1  9921 53.07718 -27.820522 1.17 1   9.71   0.97 0 -99.00
1  9955 53.23317 -27.820093 0.83 1  10.49   0.88 1  42.16
1  9958 53.19320 -27.820209 0.68 1  10.31  -1.40 0 -99.00
1 10000 53.07202 -27.818937 1.21 1  10.23   1.68 1  41.76
1 10008 53.10023 -27.819841 0.58 0  10.11  -1.52 0 -99.00
1 10042 53.03559 -27.819700 1.31 0  10.91  -1.52 0 -99.00
1 10252 53.18104 -27.817160 1.37 1  10.45   1.72 1  41.76
1 10261 53.04451 -27.816509 1.50 1  10.20   1.55 0 -99.00
1 10270 53.19094 -27.816778 1.44 1  10.14   0.70 0 -99.00
1 10299 53.22596 -27.817713 0.98 1  10.78   1.61 1  41.66
1 10300 53.18839 -27.816111 1.46 0   9.84   0.91 0 -99.00
1 10303 53.20665 -27.816629 0.98 1   9.76   1.21 0 -99.00
1 10336 53.04489 -27.816469 1.38 1  10.24   1.39 1 -99.00
1 10348 53.06675 -27.816593 1.41 1  10.69   1.66 1  41.72
1 10368 53.13634 -27.816538 0.67 1   9.84   0.59 1  40.66
1 10391 53.16499 -27.819336 0.98 0  11.18  -0.77 0 -99.00
1 10394 53.22614 -27.817314 0.98 0  10.93  -0.77 0 -99.00
1 10405 53.04567 -27.815571 1.44 0  10.46   1.66 1  43.35
1 10413 53.12076 -27.818985 1.09 1  11.03   1.63 1  41.46
1 10457 53.09550 -27.815937 1.26 1   9.86   1.19 0  41.18
1 10496 53.16445 -27.815342 1.12 1  10.27   1.15 0 -99.00
1 10513 53.08026 -27.815603 0.68 1   9.88   0.68 1  40.59
1 10544 53.18687 -27.813953 1.37 1   9.71   0.39 0 -99.00
1 10565 53.13718 -27.815664 0.77 1  10.06   1.32 1  40.66
1 10575 53.13238 -27.814239 0.95 0  10.24  -1.70 0 -99.00
1 10621 53.10453 -27.814609 0.62 1  10.01   0.32 0 -99.00
1 10650 53.14989 -27.813997 1.31 1  10.10   1.51 1  42.09
1 10802 53.08427 -27.814037 0.74 1  11.02  -0.55 0  40.80
1 10830 53.10255 -27.814310 0.58 1  10.06   1.20 1  40.83
1 10831 53.13431 -27.812626 0.54 1   9.89   0.51 1  40.52
1 10849 53.20055 -27.812485 0.63 0  10.40  -1.30 0 -99.00
1 10901 53.21931 -27.811665 0.98 1   9.73   0.85 1 -99.00
1 10906 53.13229 -27.810921 1.00 1   9.77   0.99 0 -99.00
1 10916 53.08245 -27.810898 1.36 1   9.86   1.09 0 -99.00
1 11032 53.14509 -27.809851 1.25 1   9.99   1.06 1 -99.00
1 11087 53.15640 -27.810806 0.67 1   9.91   1.00 1  40.69
1 11122 53.03904 -27.809486 1.20 1   9.88   1.25 0 -99.00
1 11239 53.07724 -27.809486 1.41 1  10.08   1.19 0 -99.00
1 11277 53.08305 -27.808661 0.67 0  10.39  -1.31 0 -99.00
1 11374 53.11866 -27.807377 0.67 0  10.03   1.10 1 -99.00
1 11399 53.08532 -27.808104 1.11 1  10.35   1.20 1 -99.00
1 11413 53.06813 -27.806679 1.29 1   9.91   1.22 1 -99.00
1 11417 53.04727 -27.806770 0.68 0  10.04  -1.70 0 -99.00
1 11469 53.05329 -27.806404 1.32 1   9.94   1.03 0 -99.00
1 11516 53.13033 -27.805618 1.17 1   9.97   0.85 0 -99.00
1 11641 53.22120 -27.806152 0.68 1  10.32   0.69 1 -99.00
1 11833 53.07346 -27.803291 0.74 1  10.08   1.07 1  41.74
1 11881 53.19075 -27.803579 0.53 0  10.07  -0.37 0  40.76
1 11897 53.08433 -27.805099 0.73 0  10.77  -0.85 0  40.77
1 11941 53.14984 -27.803303 0.61 1  10.08   0.11 0  40.65
1 11981 53.22507 -27.801840 1.03 1  10.57  -1.96 0 -99.00
1 12004 53.13777 -27.802094 1.19 0  10.52  -1.02 0  41.97
1 12050 53.04469 -27.801977 0.65 1  10.30   1.62 1  41.25
1 12100 53.07205 -27.802088 0.74 1  10.31  -2.70 0 -99.00
1 12145 53.06213 -27.800089 0.92 1   9.80   0.89 0 -99.00
1 12172 53.04787 -27.804344 0.55 1  11.09  -0.30 0  40.48
1 12223 53.07267 -27.801498 0.73 1  10.61  -1.52 0 -99.00
1 12336 53.20772 -27.799376 1.11 1   9.92   0.93 1 -99.00
1 12408 53.12476 -27.799213 0.67 1  10.20   1.04 1 -99.00
1 12450 53.02923 -27.798143 0.84 1  10.05   0.97 1 -99.00
1 12473 53.11987 -27.798739 1.38 0  10.45   1.56 1 -99.00
1 12474 53.18641 -27.798117 1.31 0   9.88  -0.95 0 -99.00
1 12499 53.21465 -27.799457 0.74 1  10.55   1.22 1 -99.00
1 12522 53.03433 -27.798723 0.84 1   9.96   1.36 0 -99.00
1 12611 53.03417 -27.797808 0.84 1  10.36   1.42 1 -99.00
1 12634 53.18024 -27.798927 0.67 1  10.44   1.42 1 -99.00
1 12683 53.21431 -27.796337 1.24 1  10.13   0.14 0  42.31
1 12691 53.07002 -27.797506 0.65 1  10.27   1.00 0 -99.00
1 12757 53.06676 -27.797222 1.30 0  10.70   1.51 1 -99.00
1 12758 53.11656 -27.795425 1.36 0   9.72  -1.99 0 -99.00
1 12779 53.06624 -27.797236 0.68 1   9.76   1.38 0 -99.00
1 12793 53.16341 -27.799545 0.67 0  10.82  -0.86 0 -99.00
1 12817 53.09521 -27.795147 1.47 1   9.96   1.24 0 -99.00
1 12835 53.04315 -27.798347 0.55 1   9.94   0.67 1 -99.00
1 12887 53.17619 -27.796137 1.00 1  10.39   1.72 1  41.09
1 12900 53.07829 -27.795719 0.74 0  10.31  -1.52 0 -99.00
1 12984 53.14896 -27.799688 0.67 0  10.95  -0.75 0 -99.00
1 13097 53.15673 -27.795576 1.10 1  10.23   1.00 1  41.03
1 13133 53.05449 -27.792986 1.28 1   9.99   1.14 1  42.34
1 13263 53.17808 -27.792740 1.43 1  10.38   1.23 1 -99.00
1 13337 53.18416 -27.792637 0.74 0   9.86   1.00 1  41.19
1 13352 53.07859 -27.792892 0.73 1  10.36  -1.35 0 -99.00
1 13369 53.06182 -27.793982 0.74 0  10.38  -0.72 0  41.52
1 13381 53.14915 -27.792984 1.22 0  10.41   0.41 0  42.25
1 13413 53.18415 -27.791544 1.22 1  10.00   1.59 1 -99.00
1 13493 53.03376 -27.792423 0.83 0  10.25   0.25 0 -99.00
1 13505 53.21245 -27.790518 1.21 1   9.81   0.58 0 -99.00
1 13510 53.13766 -27.791956 1.00 1   9.96   0.97 0  41.47
1 13521 53.08532 -27.792309 0.60 1  10.35   0.70 1  42.99
1 13601 53.02681 -27.791323 1.02 1  10.89   1.53 1  41.82
1 13620 53.09066 -27.790186 1.00 1   9.92   1.06 1 -99.00
1 13623 53.06888 -27.790901 0.73 0  10.63  -1.08 0  41.75
1 13624 53.21108 -27.790029 1.30 0  10.01   0.23 0 -99.00
1 13625 53.21483 -27.789530 1.24 0  10.02  -1.64 0 -99.00
1 13637 53.05194 -27.791443 1.02 0  10.61  -0.32 0 -99.00
1 13661 53.16947 -27.791941 0.67 1  10.47   0.60 0  41.67
1 13689 53.15373 -27.790607 1.32 1   9.87   1.21 0 -99.00
1 13776 53.04554 -27.789309 1.22 1  10.71   1.82 1 -99.00
1 13787 53.15083 -27.790607 1.44 0  10.42   0.51 0 -99.00
1 13794 53.06617 -27.789755 0.90 1  10.00   0.94 0 -99.00
1 13817 53.14432 -27.789133 1.27 1   9.96   1.07 1 -99.00
1 13822 53.13063 -27.790251 0.67 1   9.90   1.02 1  40.85
1 13836 53.05877 -27.789753 1.42 1   9.71  -0.61 0 -99.00
1 13837 53.10433 -27.788387 1.36 0   9.85   1.25 1 -99.00
1 13865 53.05968 -27.789223 0.74 0  10.01  -1.00 0 -99.00
1 13879 53.08280 -27.789228 0.73 1  10.60  -1.18 0 -99.00
1 13937 53.20191 -27.788796 0.53 1   9.71  -0.11 0 -99.00
1 13941 53.08070 -27.787842 1.13 0  10.13   0.10 0 -99.00
1 13942 53.05930 -27.789286 1.17 1  10.45   1.71 1 -99.00
1 13959 53.10374 -27.787512 1.26 0   9.83   0.73 0 -99.00
1 13966 53.10957 -27.788202 1.00 1   9.83   0.86 1 -99.00
1 14015 53.10660 -27.787300 1.25 0  10.49   0.82 0 -99.00
1 14020 53.08583 -27.787497 1.49 1   9.78   1.02 0 -99.00
1 14099 53.19207 -27.787170 1.07 1   9.79   1.05 0 -99.00
1 14190 53.08604 -27.788090 0.73 1  10.11   1.02 1 -99.00
1 14207 53.13940 -27.786777 1.23 1   9.76   1.10 0 -99.00
1 14208 53.07476 -27.789301 0.73 0  11.21  -0.92 0  40.89
1 14246 53.19758 -27.786394 1.10 1  10.04   0.92 1 -99.00
1 14251 53.05965 -27.786987 0.58 1  10.35   0.77 1 -99.00
1 14341 53.09770 -27.785852 1.42 1   9.96   1.08 0 -99.00
1 14380 53.01844 -27.784966 1.17 0  10.06  -1.61 0 -99.00
1 14400 53.07098 -27.785894 0.76 1   9.75   0.94 1 -99.00
1 14408 53.04794 -27.786962 0.58 1  10.26   1.38 1  40.94
1 14452 53.08771 -27.785364 0.74 1   9.76   0.42 0  40.94
1 14458 53.07597 -27.785829 1.38 1  10.50   1.88 1 -99.00
1 14466 53.07402 -27.787464 0.73 0  10.68  -1.88 0 -99.00
1 14515 53.07753 -27.784739 1.38 1   9.84   1.23 0 -99.00
1 14520 53.16618 -27.787516 1.11 1  10.43   1.12 1  41.11
1 14551 53.20989 -27.785221 0.54 1   9.96   1.01 1 -99.00
1 14565 53.06587 -27.787109 0.74 0  10.97  -0.20 0 -99.00
1 14577 53.07097 -27.784086 0.74 0   9.82 -10.00 0 -99.00
1 14606 53.13573 -27.784929 1.31 0  10.12  -1.49 0 -99.00
1 14608 53.15544 -27.791492 0.67 0  11.23  -0.15 0  40.86
1 14629 53.15723 -27.785261 0.64 1   9.79   0.33 1 -99.00
1 14637 53.04408 -27.785047 1.04 1  10.15   1.31 1  41.30
1 14638 53.17658 -27.785446 1.24 1  10.82   1.24 1 -99.00
1 14775 53.04407 -27.783829 0.58 1  10.19   0.53 1 -99.00
1 14787 53.08064 -27.783627 1.17 1  10.59   1.12 0 -99.00
1 14839 53.16516 -27.785866 1.32 0  10.82   0.05 0  41.78
1 14859 53.02205 -27.783312 0.97 1  10.29   0.66 0 -99.00
1 14864 53.08715 -27.784851 0.67 1  10.71   1.69 1  40.73
1 14871 53.19155 -27.782677 1.30 1   9.89   1.16 0 -99.00
1 14878 53.04827 -27.783100 0.81 1  10.09   0.64 1 -99.00
1 14886 53.11849 -27.784351 0.67 1  10.70  -0.82 0 -99.00
1 14915 53.11113 -27.783041 0.74 0  10.33  -1.30 0 -99.00
1 14929 53.12173 -27.785435 0.67 0  10.89  -0.66 0  40.79
1 14956 53.13525 -27.781671 1.35 0   9.91   1.28 1  41.14
1 15010 53.14347 -27.783213 1.50 1  10.71   2.02 1 -99.00
1 15040 53.16034 -27.784010 0.95 1  10.91   0.84 1 -99.00
1 15098 53.01853 -27.783687 1.21 1  11.12   1.82 1 -99.00
1 15122 53.16589 -27.781538 1.07 1   9.95   1.17 0 -99.00
1 15156 53.17252 -27.788107 0.62 1  10.78  -0.29 0  40.66
1 15160 53.07505 -27.788483 0.73 0  11.68  -0.60 0  41.18
1 15175 53.03492 -27.780889 0.88 1  10.43 -10.00 0 -99.00
1 15195 53.04061 -27.780332 0.97 1   9.97   1.15 1 -99.00
1 15222 53.07745 -27.780218 0.74 1   9.73   0.54 1 -99.00
1 15250 53.09163 -27.782206 0.67 1  10.79   1.40 1  41.79
1 15263 53.12883 -27.780418 1.17 1  10.22   1.00 1  41.30
1 15336 53.17908 -27.780539 1.04 1  10.44   2.16 1 -99.00
1 15358 53.07164 -27.780321 0.74 0  10.32  -0.92 0 -99.00
1 15389 53.04753 -27.780550 0.57 0  10.19  -0.27 0  42.14
1 15398 53.17261 -27.780968 0.62 1   9.91   0.89 1 -99.00
1 15406 53.19638 -27.778992 1.22 1  10.52   1.12 0 -99.00
1 15518 53.14449 -27.779030 1.49 1  10.04   1.32 1 -99.00
1 15523 53.04975 -27.779072 1.22 1  10.54   1.31 1 -99.00
1 15549 53.07190 -27.777887 1.13 1   9.74   1.01 0 -99.00
1 15570 53.09927 -27.777611 1.15 1   9.98   0.93 1  41.08
1 15674 53.02203 -27.777561 1.32 1  10.72   1.53 1 -99.00
1 15775 53.14524 -27.777906 1.10 1  10.28   1.87 1 -99.00
1 15777 53.05421 -27.777202 1.15 1  10.94   0.08 0 -99.00
1 15782 53.16163 -27.780249 0.53 1  10.35  -1.35 0  40.47
1 15787 53.05841 -27.776186 0.84 1  10.00   1.41 1 -99.00
1 15847 53.20021 -27.775900 1.34 1   9.95   1.12 1 -99.00
1 15898 53.18591 -27.775604 1.43 1   9.94   1.52 0 -99.00
1 15901 53.19310 -27.775562 1.22 0  10.06   0.97 1  43.79
1 15967 53.03702 -27.774734 1.03 1  10.06   0.93 1 -99.00
1 15998 53.06445 -27.775372 0.74 1   9.77   1.80 1  41.35
1 16010 53.18105 -27.776172 0.63 1   9.87   0.54 1  40.75
1 16011 53.10948 -27.775946 0.74 1  10.12  -0.30 0 -99.00
1 16035 53.16016 -27.775526 0.62 0  10.20   1.71 1 -99.00
1 16041 53.08751 -27.774458 1.13 1   9.78   0.72 0 -99.00
1 16048 53.06721 -27.774349 1.03 1   9.92   0.58 0 -99.00
1 16049 53.15184 -27.775427 1.05 1  10.10   1.84 1 -99.00
1 16085 53.15277 -27.775286 1.00 1  10.27   1.33 1  41.41
1 16086 53.08017 -27.775602 0.74 0  10.83  -1.73 0  40.72
1 16112 53.19722 -27.774193 0.56 1   9.88   0.46 1 -99.00
1 16115 53.03388 -27.774496 0.58 1  10.18   0.81 1 -99.00
1 16135 53.15475 -27.773869 0.98 1  10.05 -10.00 0 -99.00
1 16199 53.16080 -27.775372 0.62 1   9.88   0.59 0 -99.00
1 16221 53.06016 -27.773470 0.74 0  10.37  -1.31 0 -99.00
1 16232 53.14812 -27.773760 1.33 1  10.38   1.47 0 -99.00
1 16255 53.07590 -27.772661 1.43 1  10.13   1.38 0 -99.00
1 16264 53.15207 -27.774818 0.76 1   9.96   1.63 1 -99.00
1 16268 53.04822 -27.773043 1.22 1  10.00   1.45 1 -99.00
1 16272 53.05196 -27.772614 1.32 1  10.22   0.63 0 -99.00
1 16273 53.15381 -27.774572 1.39 0  10.39  -0.12 0  41.28
1 16352 53.10162 -27.773413 0.89 0  10.58  -1.52 0 -99.00
1 16377 53.07742 -27.771954 1.44 1   9.94   1.39 1 -99.00
1 16412 53.17605 -27.773706 1.29 1  10.09   1.41 0 -99.00
1 16429 53.02735 -27.773031 1.25 1  10.71   1.20 1 -99.00
1 16435 53.14907 -27.774305 1.09 1  10.56   1.24 1 -99.00
1 16440 53.05093 -27.772409 1.03 1  10.65   2.36 1  43.14
1 16447 53.21311 -27.771696 1.29 1   9.73   0.83 0 -99.00
1 16455 53.14785 -27.774061 1.09 1  10.28   1.77 1  41.32
1 16474 53.10254 -27.772287 1.22 1  10.66   1.59 1 -99.00
1 16514 53.12852 -27.772699 1.02 1  10.60   0.22 0  41.25
1 16531 53.10334 -27.771637 1.31 1  10.89  -0.80 0 -99.00
1 16548 53.14617 -27.771032 1.32 1   9.82   1.11 0 -99.00
1 16556 53.13448 -27.770941 1.44 0  10.35   0.46 0  41.79
1 16593 53.12075 -27.773212 0.74 1  10.50   1.57 1  41.39
1 16599 53.11972 -27.772304 0.74 0  10.75  -0.19 0  42.18
1 16600 53.12798 -27.771437 1.31 1  10.51   1.20 1  41.40
1 16616 53.01990 -27.770704 1.22 1  10.85   1.37 1  42.17
1 16617 53.10593 -27.771412 0.90 1  10.31   1.45 1  41.03
1 16701 53.12189 -27.769817 0.53 1   9.76   0.52 1 -99.00
1 16715 53.21792 -27.769350 1.26 0  10.60  -1.84 0 -99.00
1 16719 53.15874 -27.770525 0.98 1   9.79   0.97 0 -99.00
1 16746 53.04200 -27.769678 1.22 1   9.98   0.90 0 -99.00
1 16754 53.08249 -27.769447 1.22 1  10.41   1.62 1 -99.00
1 16768 53.09643 -27.770105 0.73 1  10.71  -1.15 0 -99.00
1 16859 53.15525 -27.769527 0.74 1   9.74   0.74 0 -99.00
1 16865 53.11700 -27.768349 1.11 1  10.03   1.22 1 -99.00
1 16921 53.15594 -27.770075 1.10 1   9.79  -1.52 0 -99.00
1 16929 53.07402 -27.767494 1.18 0  10.17  -2.15 0 -99.00
1 17003 53.13938 -27.767362 1.29 1   9.99   1.15 0 -99.00
1 17009 53.15945 -27.767776 1.12 1  10.06   0.02 0 -99.00
1 17030 53.11390 -27.767551 0.67 1  10.23  -1.46 0 -99.00
1 17031 53.16633 -27.768583 1.29 1  10.20   1.41 0 -99.00
1 17058 53.16993 -27.771025 0.62 1  10.41   1.30 1 -99.00
1 17064 53.12059 -27.766836 1.00 0  10.10  -1.40 0 -99.00
1 17071 53.02910 -27.766659 1.27 0  10.19   0.65 0 -99.00
1 17140 53.17838 -27.768227 0.67 1  10.43   0.78 1 -99.00
1 17165 53.15137 -27.766686 0.89 0   9.78   0.81 1 -99.00
1 17171 53.02486 -27.767073 0.54 1  10.29   0.30 1 -99.00
1 17206 53.01522 -27.767691 0.57 1  10.88   0.34 1  43.17
1 17211 53.09837 -27.766939 1.03 1  10.52   1.59 1  42.17
1 17214 53.15541 -27.766069 1.10 1   9.99   0.86 0 -99.00
1 17231 53.09309 -27.766582 0.73 1   9.89   0.94 1 -99.00
1 17245 53.19462 -27.765552 1.10 1  10.18   1.15 0 -99.00
1 17259 53.02670 -27.765209 1.33 1  10.87   1.70 1  42.54
1 17265 53.01970 -27.765266 1.08 1   9.89   1.08 0 -99.00
1 17269 53.21812 -27.765703 1.12 1  10.01   0.87 0  42.28
1 17316 53.18119 -27.765678 1.22 1  10.31   1.39 1 -99.00
1 17326 53.11493 -27.767557 0.67 1  10.75   1.48 1  40.82
1 17333 53.07933 -27.764727 0.73 0   9.86  -0.20 0 -99.00
1 17366 53.05190 -27.764267 0.89 1   9.82  -0.19 0 -99.00
1 17376 53.05087 -27.765104 1.04 1  10.08   0.98 1 -99.00
1 17386 53.09647 -27.765181 1.22 1  10.47   1.56 1  42.35
1 17418 53.15497 -27.768907 1.10 0  11.48  -0.46 0  41.17
1 17426 53.02193 -27.764564 1.34 0  10.65  -0.82 0 -99.00
1 17433 53.04837 -27.765037 1.04 1  10.89  -0.76 0 -99.00
1 17482 53.02852 -27.763971 0.85 1   9.90   0.78 1 -99.00
1 17496 53.10944 -27.764088 1.22 0  10.73  -1.10 0 -99.00
1 17555 53.07687 -27.765520 0.74 1  10.89   0.60 1  42.07
1 17580 53.22102 -27.762379 1.17 1  10.58   1.09 0 -99.00
1 17601 53.11024 -27.763081 1.47 1  10.45   1.41 0 -99.00
1 17605 53.09430 -27.762977 0.84 1  10.00   1.27 1 -99.00
1 17697 53.01316 -27.762014 1.33 1  10.41   1.65 1  42.01
1 17713 53.21801 -27.761620 1.37 1  10.22   1.97 1  42.15
1 17796 53.13757 -27.763172 0.95 1  10.94   2.17 1  43.08
1 17801 53.01092 -27.760511 1.32 1   9.74   0.10 0 -99.00
1 17824 53.17226 -27.760622 1.46 1  10.24   1.34 1 -99.00
1 17849 53.05806 -27.760351 0.84 1   9.80   1.28 1 -99.00
1 17888 53.13630 -27.763184 0.95 1  10.99   0.93 1  41.44
1 17898 53.13734 -27.761560 0.52 1  10.18   1.23 1 -99.00
1 17900 53.10955 -27.760050 1.22 0  10.65  -0.09 0  42.84
1 17949 53.06465 -27.760061 0.98 1  10.77   0.33 0 -99.00
1 17991 53.02612 -27.760185 0.67 1  10.67  -1.00 0  41.47
1 17997 53.12527 -27.759502 0.65 1   9.73   0.72 1 -99.00
1 18010 53.04672 -27.759291 1.22 0  10.87  -0.96 0 -99.00
1 18048 53.13009 -27.759085 1.10 0  10.50  -1.74 0 -99.00
1 18055 53.07244 -27.758083 1.47 1   9.73   0.89 0 -99.00
1 18057 53.13409 -27.759701 0.52 1  10.46   0.84 1 -99.00
1 18123 53.21151 -27.757772 1.10 1  10.00   1.08 0 -99.00
1 18126 53.12952 -27.760328 0.52 1   9.78   0.20 0 -99.00
1 18130 53.01084 -27.757919 1.07 0  10.44  -1.52 0 -99.00
1 18132 53.07291 -27.757849 1.04 1  10.10   1.29 1  41.33
1 18160 53.16359 -27.758951 1.10 1  10.80   1.12 1 -99.00
1 18177 53.05200 -27.758450 1.38 1  10.19   1.59 0 -99.00
1 18200 53.01338 -27.758007 0.53 1  10.06   1.13 1 -99.00
1 18205 53.12354 -27.756866 1.17 0   9.94   0.29 0 -99.00
1 18223 53.05129 -27.757624 0.68 0  10.19 -10.00 0 -99.00
1 18243 53.02288 -27.757006 1.19 1  10.66   1.51 1  41.69
1 18269 53.11193 -27.757828 0.83 1  10.47   0.94 1 -99.00
1 18281 53.02839 -27.756765 1.37 0  10.66  -0.33 0 -99.00
1 18321 53.05759 -27.757111 1.33 1  10.99   1.41 1  42.97
1 18326 53.20463 -27.756729 1.09 1  10.32   1.36 1 -99.00
1 18361 53.07682 -27.760164 0.52 0  10.73  -1.10 0  40.42
1 18367 53.10525 -27.756655 0.66 1   9.80   0.20 1  41.19
1 18371 53.05151 -27.755173 1.21 1   9.77   1.12 0 -99.00
1 18408 53.07060 -27.755364 1.30 0  10.38   0.61 0 -99.00
1 18419 53.12644 -27.756544 1.22 1  11.02   1.02 0  41.80
1 18425 53.12524 -27.756542 0.95 1  10.35   2.04 1  42.93
1 18479 53.05081 -27.758349 0.68 0  10.68   0.97 1  42.37
1 18496 53.10985 -27.754257 1.31 1  10.59  -0.49 0 -99.00
1 18563 53.10984 -27.753916 1.31 0  10.29  -0.62 0 -99.00
1 18593 53.13716 -27.754177 0.76 1   9.87   0.82 0 -99.00
1 18603 53.12737 -27.755074 0.68 1  10.32   0.96 1 -99.00
1 18626 53.21794 -27.753948 0.87 1   9.98   1.29 1 -99.00
1 18661 53.20696 -27.752890 0.88 1  10.10   0.75 1 -99.00
1 18672 53.05125 -27.753630 0.64 1   9.88   0.97 1 -99.00
1 18674 53.15898 -27.753721 0.77 1  10.38   0.84 0 -99.00
1 18686 53.19524 -27.753782 0.84 1  10.18   1.07 1 -99.00
1 18699 53.12425 -27.753000 1.22 0  10.45  -0.46 0 -99.00
1 18712 53.12440 -27.755726 0.95 1  10.71   1.19 1  41.93
1 18713 53.18407 -27.752622 0.95 1   9.92  -0.99 0 -99.00
1 18715 53.18608 -27.752928 1.02 1  10.23   0.62 0 -99.00
1 18750 53.09621 -27.752537 1.00 1   9.98   0.89 1 -99.00
1 18767 53.02482 -27.751806 1.05 0   9.92  -0.96 0 -99.00
1 18795 53.15726 -27.751522 1.26 1  10.30   1.50 1 -99.00
1 18804 53.06398 -27.751922 0.86 1   9.79   0.59 1 -99.00
1 18811 53.03854 -27.751415 1.24 0   9.88   1.07 0 -99.00
1 18821 53.02492 -27.752060 1.07 0  10.47   1.78 1  41.76
1 18832 53.03620 -27.752228 1.30 1  10.98   1.78 1  41.67
1 18888 53.02628 -27.750767 1.33 0  10.34 -10.00 0 -99.00
1 18920 53.05670 -27.751491 0.73 1   9.74   0.84 1 -99.00
1 18941 53.15278 -27.750513 1.02 0  10.11  -2.34 0 -99.00
1 18959 53.20235 -27.751280 1.10 1  10.94   1.66 1 -99.00
1 19026 53.05381 -27.749967 1.19 0   9.74   1.23 1 -99.00
1 19113 53.03606 -27.750505 0.87 0  10.85  -2.00 0 -99.00
1 19136 53.17541 -27.749538 1.10 1   9.83   0.89 1 -99.00
1 19138 53.17252 -27.749336 1.20 1  10.34   1.52 1 -99.00
1 19166 53.06019 -27.749052 0.74 0   9.85  -1.79 0  42.03
1 19245 53.05983 -27.748831 0.74 0   9.83  -0.58 0 -99.00
